order_id,order_date,customer_id,customer_name,age,gender,region,city,product_category,product_name,quantity,unit_price,discount_pct,sales_amount,profit,shipping_cost,payment_method,customer_satisfaction,return_flag,order_status,days_to_ship,year,month,year_month,quarter,day_of_week,age_group,profit_margin_pct
ORD-02603,2023-02-04,CUST47968,Vikram Pillai,27,Female,North,Amritsar,Beauty,Shampoo,5,1931.12,0.02,9462.49,3362.6,79.88,Net Banking,1.0,False,Delivered,9,2023,2,2023-02,2023Q1,Saturday,26-35,35.54
ORD-03418,2024-01-22,CUST18997,Arjun Verma,47,Other,South,Chennai,Groceries,Dal (1kg),7,317.18,0.04,2131.45,216.78,80.19,Cash on Delivery,4.0,False,Delivered,9,2024,1,2024-01,2024Q1,Monday,36-50,10.17
ORD-01670,2022-01-15,CUST23703,Aditya Kapoor,29,Female,North,Chandigarh,Clothing,Saree,2,2248.1,0.26,3327.19,1599.72,34.36,Cash on Delivery,4.0,True,Returned,5,2022,1,2022-01,2022Q1,Saturday,26-35,48.08
ORD-03485,2024-02-23,CUST71463,Kavya Rao,35,Other,East,Bhubaneswar,Clothing,Jeans,2,3938.35,0.27,5749.99,2710.16,80.77,Credit Card,4.0,False,Delivered,2,2024,2,2024-02,2024Q1,Friday,26-35,47.13
ORD-03503,2024-03-03,CUST59996,Sunita Mehta,43,Female,Central,Nagpur,Clothing,Jacket,5,1168.05,0.04,5606.64,611.4,51.85,Credit Card,3.0,True,Returned,8,2024,3,2024-03,2024Q1,Sunday,36-50,10.9
ORD-01315,2021-08-14,CUST19293,Ananya Joshi,44,Other,South,Kochi,Furniture,Bed Frame,3,6100.73,0.35,11896.42,4667.9,82.45,Cash on Delivery,5.0,False,Shipped,2,2021,8,2021-08,2021Q3,Saturday,36-50,39.24
ORD-01847,2022-03-27,CUST23650,Sanjay Patel,43,M,South,Bangalore,Electronics,Headphones,6,36964.92,0.07,206264.25,22543.08,71.02,UPI,3.0,False,Delivered,6,2022,3,2022-03,2022Q1,Sunday,36-50,10.93
ORD-03089,2023-08-28,CUST94322,Shreya Kapoor,19,Other,East,Patna,Books,Textbook,7,1441.05,0.29,7162.02,2820.94,86.34,Debit Card,3.0,True,Returned,10,2023,8,2023-08,2023Q3,Monday,18-25,39.39
ORD-00244,2020-04-17,CUST99038,Shreya Verma,40,Female,East,Kolkata,Groceries,Rice (5kg),3,211.24,0.18,519.65,55.71,90.81,Credit Card,3.0,False,Delivered,10,2020,4,2020-04,2020Q2,Friday,36-50,10.72
ORD-04163,2024-12-11,CUST00013,Rahul Nair,29,Female,South,Hyderabad,Books,Self-Help Book,5,294.33,0.19,1192.04,77.47,95.45,Net Banking,2.0,False,Delivered,2,2024,12,2024-12,2024Q4,Wednesday,26-35,6.5
ORD-00934,2021-02-25,CUST57153,Nikhil Mishra,33,Other,South,Chennai,Electronics,Camera,10,39470.47,0.03,382863.56,61665.08,68.19,Debit Card,1.0,True,Returned,9,2021,2,2021-02,2021Q1,Thursday,26-35,16.11
ORD-02408,2022-11-06,CUST35312,Aarav Joshi,45,Male,South,Chennai,Books,Biography,6,922.08,0.39,3374.81,1193.45,101.28,UPI,5.0,False,Delivered,9,2022,11,2022-11,2022Q4,Sunday,36-50,35.36
ORD-02144,2022-07-30,CUST57185,Aditya Pillai,45,Other,West,Ahmedabad,Clothing,Jacket,3,1239.18,0.11,3308.61,1338.61,61.11,EMI,1.0,False,Cancelled,10,2022,7,2022-07,2022Q3,Saturday,36-50,40.46
ORD-01529,2021-11-18,CUST01982,Meera Rao,35,male,Central,Bhopal,Clothing,Dress,6,574.04,0.07,3203.14,810.17,68.91,Credit Card,3.0,False,Delivered,5,2021,11,2021-11,2021Q4,Thursday,26-35,25.29
ORD-01497,2021-11-02,CUST49401,Ritu Mehta,52,Other,West,Mumbai,Groceries,Sugar,3,398.14,0.25,895.82,46.49,38.92,EMI,1.0,True,Returned,10,2021,11,2021-11,2021Q4,Tuesday,51-65,5.19
ORD-02570,2023-01-24,CUST14169,Deepa Gupta,33,Male,Central,Indore,Books,Cook Book,6,1149.86,0.21,5450.34,2215.79,26.1,Debit Card,4.0,True,Returned,8,2023,1,2023-01,2023Q1,Tuesday,26-35,40.65
ORD-01555,2021-11-28,CUST84373,Deepa Gupta,32,Male,East,Kolkata,Beauty,Hair Oil,8,1512.26,0.29,8589.64,1712.58,87.62,Net Banking,3.0,False,Delivered,3,2021,11,2021-11,2021Q4,Sunday,26-35,19.94
ORD-03023,2023-08-01,CUST97888,Deepa Gupta,16,Female,East,Kolkata,Sports,Cricket Bat,4,2506.3,0.16,8421.17,3383.09,80.27,Net Banking,3.0,False,Delivered,2,2023,8,2023-08,2023Q3,Tuesday,18-25,40.17
ORD-03224,2023-10-26,CUST38211,Ananya Pillai,37,Male,Central,Indore,Clothing,Saree,4,594.33,0.07,2210.91,786.24,84.06,UPI,1.0,False,Delivered,8,2023,10,2023-10,2023Q4,Thursday,36-50,35.56
ORD-03400,2024-01-13,CUST16290,Shreya Gupta,34,Female,West,Ahmedabad,Beauty,Shampoo,4,1042.68,0.12,3670.23,1923.69,43.55,Net Banking,4.0,False,Delivered,4,2024,1,2024-01,2024Q1,Saturday,26-35,52.41
ORD-03329,2023-12-11,CUST84812,Amit Singh,29,Male,North,Amritsar,Beauty,Hair Oil,7,1649.29,0.18,9466.92,3544.75,37.21,Net Banking,2.0,False,delivered,2,2023,12,2023-12,2023Q4,Monday,26-35,37.44
ORD-02360,2022-10-17,CUST30543,Meera Patel,35,Female,East,Bhubaneswar,Furniture,Wardrobe,7,26524.4,0.29,131826.27,31637.28,92.09,Credit Card,3.0,False,Shipped,4,2022,10,2022-10,2022Q4,Monday,26-35,24.0
ORD-01809,2022-03-11,CUST33015,Sunita Iyer,25,Other,South,Bangalore,Electronics,Headphones,9,15199.01,0.23,105329.14,19098.67,60.16,Cash on Delivery,1.0,False,Delivered,6,2022,3,2022-03,2022Q1,Friday,18-25,18.13
ORD-02891,2023-06-05,CUST13778,Amit Pillai,41,Female,South,Hyderabad,Beauty,Sunscreen,2,1297.33,0.22,2023.83,1518.57,46.51,Debit Card,1.0,False,Delivered,9,2023,6,2023-06,2023Q2,Monday,36-50,75.03
ORD-02462,2022-12-03,CUST93409,Kavya Sharma,51,Female,South,Chennai,Clothing,Kurta,4,3481.94,0.35,9053.04,2804.01,71.75,EMI,3.0,False,Delivered,9,2022,12,2022-12,2022Q4,Saturday,51-65,30.97
ORD-02507,2022-12-24,CUST89268,Amit Sharma,36,Other,Central,Indore,Sports,Dumbbells,9,5484.95,0.09,44921.74,5646.17,31.22,Debit Card,3.0,False,Delivered,9,2022,12,2022-12,2022Q4,Saturday,36-50,12.57
ORD-02388,2022-10-30,CUST96079,Kavya Bose,33,Male,West,Ahmedabad,Clothing,Kurta,8,3591.12,0.04,27579.8,6348.6,50.27,Cash on Delivery,2.0,False,Cancelled,8,2022,10,2022-10,2022Q4,Sunday,26-35,23.02
ORD-02554,2023-01-12,CUST72987,Sanjay Verma,32,male,North,Ludhiana,Beauty,Lipstick,5,1481.3,0.31,5110.48,1360.74,44.59,Cash on Delivery,2.0,False,Pending,2,2023,1,2023-01,2023Q1,Thursday,26-35,26.63
ORD-03926,2024-08-22,CUST32277,Priya Shah,35,Other,North,Ludhiana,Electronics,Tablet,7,56616.08,0.37,249676.91,52669.59,72.56,Net Banking,1.0,False,Delivered,9,2024,8,2024-08,2024Q3,Thursday,26-35,21.1
ORD-01761,2022-02-19,CUST42165,Vikram Joshi,60,Female,East,Kolkata,Clothing,Saree,1,944.02,0.18,774.1,181.9,78.51,Credit Card,5.0,False,Delivered,3,2022,2,2022-02,2022Q1,Saturday,51-65,23.5
ORD-03280,2023-11-17,CUST58917,Rohan Joshi,40,Other,East,Kolkata,Books,Cook Book,6,1395.75,0.22,6532.11,2066.28,73.1,Debit Card,2.0,False,Delivered,7,2023,11,2023-11,2023Q4,Friday,36-50,31.63
ORD-01966,2022-05-18,CUST97427,Priya Bose,15,Female,North,Amritsar,Sports,Tennis Racket,1,2681.34,0.12,2359.58,587.09,75.5,UPI,3.0,True,Returned,4,2022,5,2022-05,2022Q2,Wednesday,18-25,24.88
ORD-02949,2023-07-01,CUST29456,Priya Sharma,20,Other,East,Bhubaneswar,Groceries,Flour,3,108.19,0.4,194.74,18.29,82.45,Cash on Delivery,2.0,False,Cancelled,5,2023,7,2023-07,2023Q3,Saturday,18-25,9.39
ORD-03143,2023-09-21,CUST43908,Nisha Iyer,31,Male,Central,Bhopal,Electronics,Laptop,3,56628.56,0.32,115522.26,15624.65,47.88,Credit Card,1.0,False,Shipped,8,2023,9,2023-09,2023Q3,Thursday,26-35,13.53
ORD-00445,2020-07-16,CUST52068,Deepa Reddy,48,Male,East,Guwahati,Electronics,Smartphone,10,19028.6,0.16,159840.24,15185.24,90.95,UPI,4.0,False,Delivered,7,2020,7,2020-07,2020Q3,Thursday,36-50,9.5
ORD-02088,2022-07-09,CUST29896,Amit Verma,43,Other,West,Mumbai,Beauty,Sunscreen,6,2056.5,0.18,10117.98,5400.15,38.67,Net Banking,5.0,False,Cancelled,5,2022,7,2022-07,2022Q3,Saturday,36-50,53.37
ORD-01265,2021-07-25,CUST61301,Rohan Singh,43,Male,West,Pune,Furniture,Bed Frame,3,6493.94,0.18,15975.09,5074.92,35.8,Net Banking,4.0,False,Shipped,8,2021,7,2021-07,2021Q3,Sunday,36-50,31.77
ORD-02754,2023-04-06,CUST60353,Aarav Kumar,52,Female,East,Patna,Sports,Cycle,5,12633.19,0.18,51796.08,19171.82,62.92,Cash on Delivery,2.0,True,Returned,8,2023,4,2023-04,2023Q2,Thursday,51-65,37.01
ORD-02566,2023-01-17,CUST73248,Sunita Nair,18,Other,North,Amritsar,Clothing,Kurta,5,3294.49,0.36,10542.37,4457.73,69.79,Cash on Delivery,3.0,False,Delivered,3,2023,1,2023-01,2023Q1,Tuesday,18-25,42.28
ORD-03930,2024-08-23,CUST89734,Aditya Kapoor,15,Female,Central,Nagpur,Electronics,Smartwatch,10,30417.77,0.12,267676.38,59491.68,54.0,Debit Card,3.0,False,Shipped,6,2024,8,2024-08,2024Q3,Friday,18-25,22.23
ORD-01077,2021-05-02,CUST86865,Amit Pillai,29,Female,West,Mumbai,Groceries,Rice (5kg),2,413.27,0.22,644.7,59.92,45.09,UPI,1.0,False,Delivered,8,2021,5,2021-05,2021Q2,Sunday,26-35,9.29
ORD-02888,2023-06-04,CUST23652,Kavya Mehta,39,Male,West,Mumbai,Sports,Football,9,3434.17,0.08,28434.93,10782.3,55.14,UPI,2.0,False,Delivered,5,2023,6,2023-06,2023Q2,Sunday,36-50,37.92
ORD-03271,2023-11-14,CUST54392,Aarav Mishra,31,Male,Central,Raipur,Groceries,Dal (1kg),6,470.13,0.34,1861.71,145.53,73.23,Debit Card,4.0,False,Delivered,2,2023,11,2023-11,2023Q4,Tuesday,26-35,7.82
ORD-01228,2021-07-07,CUST18110,Karan Rao,31,Female,East,Patna,Books,Self-Help Book,3,453.81,0.14,1170.83,658.01,88.97,Cash on Delivery,2.0,False,Delivered,6,2021,7,2021-07,2021Q3,Wednesday,26-35,56.2
ORD-01152,2021-06-01,CUST51781,Karan Verma,50,Female,West,Ahmedabad,Books,Fiction Novel,10,736.78,0.05,6999.41,3354.33,65.76,Credit Card,3.0,False,Delivered,9,2021,6,2021-06,2021Q2,Tuesday,36-50,47.92
ORD-03728,2024-06-13,CUST36060,Aditya Bose,48,Female,South,Bangalore,Beauty,Face Cream,3,1059.55,0.29,2256.84,1778.64,88.2,Credit Card,4.0,False,Shipped,6,2024,6,2024-06,2024Q2,Thursday,36-50,78.81
ORD-04031,2024-10-16,CUST16901,Aarav Singh,36,Other,Central,Raipur,Sports,Cycle,4,10043.46,0.01,39772.1,8765.23,45.62,EMI,4.0,False,Cancelled,2,2024,10,2024-10,2024Q4,Wednesday,36-50,22.04
ORD-03935,2024-08-25,CUST84410,Ananya Pillai,37,F,South,Kochi,Beauty,Sunscreen,3,1547.78,0.27,3389.64,2149.21,79.74,Debit Card,4.0,False,Delivered,6,2024,8,2024-08,2024Q3,Sunday,36-50,63.41
ORD-00418,2020-07-04,CUST85780,Rahul Pillai,28,Female,North,Ludhiana,Groceries,Flour,5,88.16,0.25,330.6,8.41,26.09,Cash on Delivery,1.0,False,Delivered,7,2020,7,2020-07,2020Q3,Saturday,26-35,2.54
ORD-01243,2021-07-14,CUST88419,Amit Pillai,39,Female,North,Delhi,Sports,Cycle,9,8547.46,0.01,76157.87,14504.29,50.6,Net Banking,3.0,False,Delivered,1,2021,7,2021-07,2021Q3,Wednesday,36-50,19.05
ORD-01867,2022-04-03,CUST11136,Meera Gupta,39,Other,East,Kolkata,Sports,Cricket Bat,4,1061.59,0.01,4203.9,990.61,66.63,Credit Card,1.0,False,Delivered,7,2022,4,2022-04,2022Q2,Sunday,36-50,23.56
ORD-03167,2023-10-03,CUST14358,Arjun Singh,45,Female,South,Bangalore,Groceries,Cooking Oil,2,487.25,0.31,672.4,59.76,64.43,Debit Card,1.0,False,Delivered,6,2023,10,2023-10,2023Q4,Tuesday,36-50,8.89
ORD-03664,2024-05-13,CUST92119,Amit Singh,39,Male,South,Kochi,Groceries,Cooking Oil,9,188.1,0.08,1557.47,192.79,67.95,EMI,2.0,True,Returned,9,2024,5,2024-05,2024Q2,Monday,36-50,12.38
ORD-03716,2024-06-08,CUST52321,Rohan Pillai,21,Other,South,Hyderabad,Beauty,Sunscreen,5,1069.36,0.29,3796.23,639.85,62.49,EMI,2.0,False,Delivered,8,2024,6,2024-06,2024Q2,Saturday,18-25,16.85
ORD-01279,2021-07-31,CUST14981,Nikhil Pillai,40,Other,West,Surat,Sports,Cricket Bat,5,1698.17,0.21,6707.77,334.69,57.32,EMI,1.0,False,Delivered,7,2021,7,2021-07,2021Q3,Saturday,36-50,4.99
ORD-03111,2023-09-05,CUST09406,Meera Nair,66,Other,South,Hyderabad,Sports,Cricket Bat,2,548.2,0.12,964.83,281.25,57.13,Net Banking,3.0,False,Delivered,9,2023,9,2023-09,2023Q3,Tuesday,65+,29.15
ORD-00621,2020-10-05,CUST05543,Vikram Bose,32,Female,West,Ahmedabad,Electronics,Camera,6,25397.18,0.27,111239.65,14030.93,71.52,Credit Card,4.0,False,Delivered,3,2020,10,2020-10,2020Q4,Monday,26-35,12.61
ORD-02552,2023-01-12,CUST30853,Ritu Singh,40,Female,North,Delhi,Beauty,Lipstick,10,544.06,0.02,5331.79,2369.17,69.04,Cash on Delivery,3.0,False,Shipped,6,2023,1,2023-01,2023Q1,Thursday,36-50,44.43
ORD-02971,2023-07-09,CUST11958,Rahul Bose,41,Female,East,Guwahati,Clothing,Saree,2,1764.31,0.05,3352.19,1681.63,91.22,EMI,5.0,False,Delivered,7,2023,7,2023-07,2023Q3,Sunday,36-50,50.17
ORD-02208,2022-08-21,CUST55072,Rohan Pillai,35,Other,West,Surat,Electronics,Laptop,7,5978.14,0.38,25945.13,3202.9,68.28,EMI,2.0,False,Cancelled,9,2022,8,2022-08,2022Q3,Sunday,26-35,12.34
ORD-03467,2024-02-13,CUST83168,Nisha Kapoor,30,Female,North,Chandigarh,Furniture,Wardrobe,1,34040.99,0.35,22126.64,6731.99,44.0,EMI,2.0,False,Cancelled,7,2024,2,2024-02,2024Q1,Tuesday,26-35,30.42
ORD-00538,2020-08-25,CUST99927,Nikhil Kapoor,41,Female,Central,Raipur,Groceries,Flour,5,195.75,0.23,753.64,70.85,48.01,Cash on Delivery,1.0,True,Returned,7,2020,8,2020-08,2020Q3,Tuesday,36-50,9.4
ORD-03768,2024-06-28,CUST05494,Rahul Kumar,42,Female,West,Pune,Clothing,Saree,9,419.53,0.09,3435.95,2226.42,55.39,EMI,1.0,False,Delivered,6,2024,6,2024-06,2024Q2,Friday,36-50,64.8
ORD-02289,2022-09-20,CUST74884,Kavya Mishra,28,Other,East,Bhubaneswar,Electronics,Laptop,5,76773.58,0.12,337803.75,45756.9,84.18,UPI,2.0,False,Delivered,5,2022,9,2022-09,2022Q3,Tuesday,26-35,13.55
ORD-00014,2020-01-05,CUST18131,Karan Sharma,52,Male,West,Surat,Clothing,Dress,3,471.05,0.16,1187.05,414.35,64.24,Cash on Delivery,2.0,False,Delivered,6,2020,1,2020-01,2020Q1,Sunday,51-65,34.91
ORD-01682,2022-01-20,CUST60153,Meera Verma,35,Male,North,Chandigarh,Beauty,Sunscreen,3,790.57,0.33,1589.05,752.09,45.71,UPI,1.0,False,Delivered,2,2022,1,2022-01,2022Q1,Thursday,26-35,47.33
ORD-00741,2020-12-03,CUST07400,Arjun Pillai,39,Male,South,Chennai,Electronics,Smartwatch,5,17354.95,0.32,59006.83,5443.79,87.73,UPI,3.0,False,Delivered,4,2020,12,2020-12,2020Q4,Thursday,36-50,9.23
ORD-02977,2023-07-13,CUST30941,Amit Rao,36,Male,South,Kochi,Clothing,Dress,3,3416.07,0.14,8813.46,6787.12,56.49,Cash on Delivery,4.0,False,shipped,8,2023,7,2023-07,2023Q3,Thursday,36-50,77.01
ORD-03387,2024-01-04,CUST28149,Sunita Kapoor,30,Female,West,Surat,Furniture,Bookshelf,6,20348.09,0.27,89124.63,23773.69,74.42,EMI,2.0,False,Cancelled,1,2024,1,2024-01,2024Q1,Thursday,26-35,26.67
ORD-01386,2021-09-18,CUST40254,Shreya Mehta,26,m,East,Bhubaneswar,Beauty,Sunscreen,9,1633.93,0.26,10881.97,6165.22,62.78,UPI,4.0,False,delivered,2,2021,9,2021-09,2021Q3,Saturday,26-35,56.66
ORD-02844,2023-05-24,CUST72283,Aarav Reddy,48,Male,West,Mumbai,Furniture,Chair,2,16498.44,0.32,22437.88,11294.07,57.11,Credit Card,4.0,False,Delivered,5,2023,5,2023-05,2023Q2,Wednesday,36-50,50.33
ORD-02404,2022-11-05,CUST20182,Kavya Joshi,33,m,West,Surat,Electronics,Laptop,4,6142.5,0.28,17690.4,2596.19,76.47,EMI,5.0,False,Delivered,4,2022,11,2022-11,2022Q4,Saturday,26-35,14.68
ORD-00335,2020-05-25,CUST11141,Aarav Chatterjee,45,Female,West,Pune,Clothing,Dress,2,2283.88,0.38,2832.01,1108.5,35.32,Debit Card,4.0,True,Returned,5,2020,5,2020-05,2020Q2,Monday,36-50,39.14
ORD-02737,2023-03-30,CUST77328,Meera Pillai,34,Other,East,Bhubaneswar,Clothing,Dress,4,1407.93,0.05,5350.13,2389.35,107.41,Debit Card,5.0,False,Delivered,2,2023,3,2023-03,2023Q1,Thursday,26-35,44.66
ORD-03496,2024-02-29,CUST72195,Rohan Kapoor,26,Female,West,Ahmedabad,Clothing,Dress,3,1849.16,0.24,4216.08,2118.33,38.42,Net Banking,2.0,False,Delivered,4,2024,2,2024-02,2024Q1,Thursday,26-35,50.24
ORD-02990,2023-07-18,CUST58369,Aditya Kumar,25,Other,East,Patna,Beauty,Perfume,2,524.06,0.35,681.28,238.44799999999998,91.44,Cash on Delivery,5.0,False,Delivered,3,2023,7,2023-07,2023Q3,Tuesday,18-25,35.0
ORD-03398,2024-01-12,CUST65122,Rahul Mehta,27,Other,West,Mumbai,Groceries,Tea,8,381.64,0.15,2595.15,195.11,61.1,Net Banking,1.0,False,Shipped,1,2024,1,2024-01,2024Q1,Friday,26-35,7.52
ORD-03050,2023-08-12,CUST75754,Karan Das,48,Other,North,Chandigarh,Furniture,Sofa,5,2325.92,0.02,11397.01,4426.97,68.39,Cash on Delivery,1.0,False,Delivered,5,2023,8,2023-08,2023Q3,Saturday,36-50,38.84
ORD-02236,2022-09-01,CUST58809,Rohan Iyer,34,f,South,Chennai,Beauty,Shampoo,9,1011.72,0.19,7375.44,2925.83,96.59,Net Banking,1.0,False,Delivered,4,2022,9,2022-09,2022Q3,Thursday,26-35,39.67
ORD-00942,2021-03-02,CUST93436,Rohan Bose,26,Other,West,Pune,Beauty,Sunscreen,10,1967.69,0.12,17315.67,8446.34,29.78,Credit Card,4.0,False,Shipped,4,2021,3,2021-03,2021Q1,Tuesday,26-35,48.78
ORD-02948,2023-07-01,CUST47347,Deepa Mishra,36,Male,North,Chandigarh,Beauty,Hair Oil,9,384.12,0.06,3249.66,2559.12,26.49,UPI,3.0,False,Delivered,8,2023,7,2023-07,2023Q3,Saturday,36-50,78.75
ORD-02278,2022-09-16,CUST26869,Aarav Mehta,28,Female,East,Bhubaneswar,Sports,Cycle,5,10621.22,0.03,51512.92,13918.5,72.95,Credit Card,4.0,False,Pending,3,2022,9,2022-09,2022Q3,Friday,26-35,27.02
ORD-03932,2024-08-25,CUST12409,Sunita Iyer,45,Female,Central,Raipur,Furniture,Bookshelf,7,26483.31,0.19,150160.37,59352.07,51.56,Debit Card,2.0,False,Delivered,8,2024,8,2024-08,2024Q3,Sunday,36-50,39.53
ORD-01852,2022-03-30,CUST44543,Shreya Nair,21,Female,Central,Nagpur,Beauty,Shampoo,1,2086.47,0.4,1251.88,777.51,51.0,EMI,5.0,False,Shipped,6,2022,3,2022-03,2022Q1,Wednesday,18-25,62.11
ORD-04138,2024-12-04,CUST97139,Rohan Bhat,25,Male,Central,Nagpur,Books,Cook Book,1,395.88,0.05,376.09,152.9,52.45,Cash on Delivery,3.0,False,Delivered,5,2024,12,2024-12,2024Q4,Wednesday,18-25,40.66
ORD-02797,2023-04-28,CUST19934,Vikram Shah,37,Female,West,Surat,Groceries,Dal (1kg),7,345.21,0.31,1667.36,210.23,60.08,EMI,4.0,False,Delivered,10,2023,4,2023-04,2023Q2,Friday,36-50,12.61
ORD-01887,2022-04-13,CUST32630,Vikram Shah,27,Male,Central,Raipur,Sports,Tennis Racket,8,10307.31,0.04,79160.14,34280.73,65.12,UPI,4.0,False,Delivered,8,2022,4,2022-04,2022Q2,Wednesday,26-35,43.31
ORD-03660,2024-05-09,CUST42839,Ananya Pillai,24,Other,West,Pune,Furniture,Bookshelf,6,28581.8,0.38,106324.3,46448.05,45.42,Cash on Delivery,3.0,False,Delivered,9,2024,5,2024-05,2024Q2,Thursday,18-25,43.69
ORD-03616,2024-04-22,CUST58545,Pooja Das,33,Other,East,Kolkata,Furniture,Desk,9,14817.04,0.0,133353.36,62640.08,83.25,UPI,2.0,False,Delivered,2,2024,4,2024-04,2024Q2,Monday,26-35,46.97
ORD-02398,2022-11-03,CUST32655,Shreya Gupta,23,Male,East,Kolkata,Clothing,Dress,1,978.49,0.12,861.07,317.25,92.46,EMI,2.0,False,Delivered,2,2022,11,2022-11,2022Q4,Thursday,18-25,36.84
ORD-02094,2022-07-10,CUST96963,Pooja Singh,28,Female,East,Kolkata,Sports,Football,8,3340.32,0.25,20041.92,6012.3,87.45,Net Banking,3.0,False,Shipped,5,2022,7,2022-07,2022Q3,Sunday,26-35,30.0
ORD-02157,2022-08-04,CUST68003,Rahul Iyer,31,Other,Central,Indore,Beauty,Sunscreen,10,1462.52,0.36,9360.13,8359.96,63.11,Credit Card,3.0,False,Cancelled,4,2022,8,2022-08,2022Q3,Thursday,26-35,89.31
ORD-03690,2024-05-22,CUST65586,Aditya Rao,42,Other,Central,Bhopal,Electronics,Camera,1,44361.97,0.28,31940.62,6985.15,30.74,Credit Card,4.0,False,Delivered,2,2024,5,2024-05,2024Q2,Wednesday,36-50,21.87
ORD-00030,2020-01-11,CUST05185,Sanjay Rao,35,Other,East,Kolkata,Books,Fiction Novel,2,1132.17,0.12,1992.62,458.01,90.46,UPI,5.0,False,Cancelled,6,2020,1,2020-01,2020Q1,Saturday,26-35,22.99
ORD-02670,2023-02-28,CUST97284,Priya Bose,39,Female,North,Ludhiana,Sports,Cricket Bat,3,12089.59,0.15,30828.45,5345.08,42.62,UPI,5.0,False,Shipped,5,2023,2,2023-02,2023Q1,Tuesday,36-50,17.34
ORD-04157,2024-12-10,CUST48612,Nisha Bose,56,Male,South,Hyderabad,Furniture,Bookshelf,6,10501.71,0.38,39066.36,13056.43,75.18,Credit Card,1.0,False,Cancelled,6,2024,12,2024-12,2024Q4,Tuesday,51-65,33.42
ORD-01108,2021-05-14,CUST42651,Amit Pillai,25,Female,West,Ahmedabad,Furniture,Chair,1,5140.19,0.1,4626.17,1640.29,59.15,EMI,3.0,False,Delivered,4,2021,5,2021-05,2021Q2,Friday,18-25,35.46
ORD-00491,2020-08-04,CUST01461,Priya Kumar,28,male,East,Patna,Sports,Dumbbells,10,9368.59,0.14,80569.87,23130.27,86.8,Net Banking,3.0,False,Delivered,2,2020,8,2020-08,2020Q3,Tuesday,26-35,28.71
ORD-00316,2020-05-18,CUST46191,Nisha Shah,19,Other,Central,Bhopal,Books,Comic Book,5,231.93,0.18,950.91,47.57,54.75,EMI,1.0,False,Delivered,6,2020,5,2020-05,2020Q2,Monday,18-25,5.0
ORD-01475,2021-10-25,CUST99554,Pooja Singh,34,Male,South,Bangalore,Groceries,Sugar,2,94.21,0.04,180.88,12.72,51.52,Debit Card,3.0,False,delivered,7,2021,10,2021-10,2021Q4,Monday,26-35,7.03
ORD-00382,2020-06-12,CUST28553,Nikhil Rao,25,m,North,Chandigarh,Books,Textbook,9,1096.64,0.38,6119.25,2771.77,69.74,Debit Card,4.0,False,Cancelled,8,2020,6,2020-06,2020Q2,Friday,18-25,45.3
ORD-03812,2024-07-16,CUST84668,Aditya Kumar,15,Other,West,Mumbai,Beauty,Shampoo,5,162.51,0.02,796.3,494.7,66.88,EMI,3.0,False,Delivered,8,2024,7,2024-07,2024Q3,Tuesday,18-25,62.12
ORD-03596,2024-04-12,CUST47686,Ritu Das,49,Male,East,Kolkata,Electronics,Smartphone,9,64870.17,0.04,560478.27,126890.46,83.98,Cash on Delivery,4.0,False,Pending,8,2024,4,2024-04,2024Q2,Friday,36-50,22.64
ORD-00446,2020-07-16,CUST01334,Nikhil Rao,22,Other,South,Chennai,Furniture,Desk,3,7359.98,0.26,16339.16,4022.85,82.84,Credit Card,1.0,False,Delivered,8,2020,7,2020-07,2020Q3,Thursday,18-25,24.62
ORD-02828,2023-05-15,CUST68781,Rahul Pillai,27,Male,South,Bangalore,Beauty,Face Cream,7,1149.53,0.19,6517.84,2281.2439999999997,62.38,Cash on Delivery,4.0,False,pending,2,2023,5,2023-05,2023Q2,Monday,26-35,35.0
ORD-04073,2024-10-30,CUST43498,Aarav Iyer,35,Female,Central,Nagpur,Beauty,Hair Oil,1,240.18,0.12,211.36,104.3,65.14,Credit Card,3.0,False,Delivered,7,2024,10,2024-10,2024Q4,Wednesday,26-35,49.35
ORD-00627,2020-10-08,CUST31310,Rahul Mehta,44,Other,Central,Indore,Books,Fiction Novel,10,571.76,0.34,3773.62,1315.18,66.48,Credit Card,3.0,False,Pending,4,2020,10,2020-10,2020Q4,Thursday,36-50,34.85
ORD-01113,2021-05-17,CUST01886,Deepa Bose,38,Male,South,Chennai,Sports,Tennis Racket,6,13738.11,0.34,54402.92,13685.23,96.34,UPI,4.0,True,Returned,4,2021,5,2021-05,2021Q2,Monday,36-50,25.16
ORD-01485,2021-10-28,CUST30209,Sanjay Iyer,48,Female,East,Patna,Clothing,Dress,5,3082.63,0.21,12176.39,2611.62,79.57,EMI,4.0,False,Pending,7,2021,10,2021-10,2021Q4,Thursday,36-50,21.45
ORD-02978,2023-07-14,CUST72850,Nikhil Kapoor,28,Male,North,Delhi,Sports,Football,4,10069.78,0.33,26987.01,6733.75,81.56,UPI,2.0,False,Delivered,9,2023,7,2023-07,2023Q3,Friday,26-35,24.95
ORD-03196,2023-10-14,CUST46008,Sunita Shah,27,Other,West,Surat,Furniture,Sofa,6,28759.21,0.28,124239.79,33781.29,54.72,Debit Card,1.0,False,Cancelled,5,2023,10,2023-10,2023Q4,Saturday,26-35,27.19
